danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,track,artist
0.527,0.636,5,-12.888,0,0.0347,0.0599,0.843,0.204,0.607,83.101,audio_features,334467,4,Anemone,The Brian Jonestown Massacre
0.556,0.546,9,-13.215,1,0.0285,0.117,0.845,0.115,0.427,91.887,audio_features,447999,4,Staring At The Sun,Wooden Shjips
0.464,0.374,2,-16.651,0,0.0325,0.849,0.96,0.107,0.915,161.372,audio_features,141040,4,Sombre Reptiles - 2004 Remaster,Brian Eno
0.517,0.853,9,-5.694,1,0.0298,0.38,0.00754,0.123,0.627,124.421,audio_features,185307,4,The 15th - 2006 Remastered Version,Wire
0.26,0.641,0,-8.696,1,0.0414,0.149,0.293,0.302,0.0433,114.534,audio_features,1177293,4,The Diamond Sea,Sonic Youth
0.412,0.94,4,-4.566,1,0.0405,0.000198,0.454,0.128,0.847,79.891,audio_features,281293,4,Vad Hände Med Dem?,The Brian Jonestown Massacre
0.194,0.0545,9,-32.039,0,0.0413,0.983,0.19,0.3,0.107,167.158,audio_features,122667,4,Carnival of the Animals: VII. Aquarium,Camille Saint-Saëns
0.286,0.00518,7,-38.832,1,0.0351,0.995,0.933,0.0752,0.0781,69.25,audio_features,112919,4,Menuet Sur Le Nom De Haydn,Maurice Ravel
0.432,0.164,1,-21.83,1,0.0511,0.983,0.925,0.159,0.0496,93.875,audio_features,343388,4,"Inochi no Namae / The Name of Life (From ""Spirited Away"") [Arranged by Hirohashi Makiko]",Jeremy Ng
0.759,0.916,5,-3.666,1,0.0325,0.0907,6.23e-05,0.291,0.961,107.765,audio_features,212227,4,東京ラッシュ (2019 Remastering),Haruomi Hosono
0.684,0.304,6,-11.018,0,0.0383,0.857,0.00603,0.111,0.734,110.493,audio_features,211107,4,Alfama,Madredeus
0.368,0.00363,1,-36.759,1,0.035,0.993,0.922,0.137,0.085,69.363,audio_features,254000,3,"6 Consolations, S. 172: No. 3 in D-Flat Major (Lento, placido)",Franz Liszt
0.17,0.0479,2,-27.021,1,0.0438,0.981,0.906,0.0795,0.0304,75.664,audio_features,428153,3,Miroirs: III. Une barque sur l'océan,Maurice Ravel
0.28,0.126,0,-20.195,1,0.0376,0.985,0.886,0.357,0.0456,77.055,audio_features,242333,4,One Summer's Day - From 'Spirited Away',Joe Hisaishi
0.343,0.0342,8,-25.591,1,0.0406,0.991,0.92,0.1,0.0378,60.228,audio_features,270000,3,"Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major",Franz Liszt
0.331,0.169,9,-19.859,1,0.0325,0.994,0.886,0.121,0.258,97.836,audio_features,253573,4,Liebesleid (Love's Sorrow),Fritz Kreisler
0.201,0.647,10,-6.842,1,0.0363,0.000926,7.9e-05,0.176,0.32,115.609,audio_features,203933,4,(David Bowie I Love You) Since I Was Six,The Brian Jonestown Massacre
0.506,0.517,8,-9.737,0,0.0309,0.00525,0.0194,0.112,0.592,84.915,audio_features,131693,4,It Girl,The Brian Jonestown Massacre
0.489,0.723,11,-5.636,1,0.029,0.000844,0.866,0.0645,0.416,81.572,audio_features,298202,4,Pish,The Brian Jonestown Massacre
0.465,0.884,11,-5.423,1,0.051,0.000793,0.818,0.49,0.288,128.284,audio_features,278827,4,Panic In Babylon,The Brian Jonestown Massacre
0.602,0.557,9,-11.373,1,0.0402,0.61,0.000508,0.6,0.869,112.341,audio_features,102693,4,Hot Freaks,Guided By Voices
0.7,0.588,4,-7.833,0,0.0297,0.112,0.0106,0.117,0.391,114.098,audio_features,212160,4,Nevertheless,The Brian Jonestown Massacre
0.592,0.821,0,-4.481,1,0.0505,0.0704,0.884,0.112,0.467,135.569,audio_features,148027,4,No Werewolf,Allah-Las
0.622,0.538,4,-12.658,1,0.0364,0.328,0.84,0.207,0.963,125.827,audio_features,157067,4,Anything Could Happen,The Clean
0.317,0.86,7,-5.584,1,0.0432,0.0867,0.892,0.142,0.364,91.906,audio_features,270000,4,Straight Up And Down,The Brian Jonestown Massacre
0.485,0.8,3,-6.444,1,0.0458,0.0211,0.00157,0.0698,0.671,122.843,audio_features,176560,4,Vacuum Boots,The Brian Jonestown Massacre
0.628,0.455,7,-12.436,1,0.0427,0.142,0.693,0.135,0.858,102.09,audio_features,318373,4,Autumn Sweater,Yo La Tengo
0.41,0.318,0,-10.538,1,0.0294,0.555,0.789,0.0965,0.173,143.872,audio_features,431733,3,Coca-Cola Blues,Psychic Ills
0.331,0.75,8,-6.12,1,0.0405,1.09e-05,0.49,0.0856,0.27,74.275,audio_features,215826,4,French Disko,Stereolab
0.59,0.538,2,-7.46,1,0.0235,0.00192,0.0452,0.0961,0.318,142.743,audio_features,259133,4,Open Heart Surgery,The Brian Jonestown Massacre
0.699,0.455,2,-8.887,1,0.0375,0.127,0.864,0.109,0.286,119.488,audio_features,145347,4,Strange Heat,Allah-Las
0.419,0.829,11,-9.432,1,0.0324,0.143,0.811,0.624,0.949,156.386,audio_features,320733,4,Wisdom,The Brian Jonestown Massacre
0.492,0.952,0,-5.915,1,0.0407,6.4e-06,0.916,0.105,0.294,111.994,audio_features,214533,4,Who dreams of cats?,The Brian Jonestown Massacre
0.478,0.766,2,-7.249,1,0.0322,0.239,0.00246,0.125,0.634,126.346,audio_features,181203,4,No Voodoo,Allah-Las
0.483,0.596,0,-7.601,1,0.0426,5.59e-05,0.984,0.088,0.073,127.423,audio_features,104787,4,Sally Go Round the Sun,Elephant Stone
0.392,0.773,7,-2.763,1,0.102,0.443,0.0,0.0941,0.75,194.929,audio_features,130333,4,Hotel Yorba,The White Stripes
0.58,0.689,5,-8.123,1,0.029,0.00304,0.875,0.588,0.631,120.017,audio_features,240520,4,The Autumn Carnival,The Dandy Warhols
0.686,0.729,7,-4.848,1,0.0298,0.175,0.000833,0.137,0.79,123.546,audio_features,192933,4,Devils Haircut,Beck
0.555,0.952,4,-2.311,0,0.0291,0.0196,0.026,0.333,0.85,136.116,audio_features,171587,4,Love In a Trashcan,The Raveonettes
0.397,0.814,6,-12.501,1,0.0693,1.16e-05,0.897,0.0468,0.532,121.431,audio_features,267453,4,Spectrum,Billy Cobham
0.659,0.586,6,-11.294,1,0.166,0.26,0.0931,0.0873,0.652,91.541,audio_features,257760,4,Getting It Back,Cymande
0.486,0.758,10,-9.914,0,0.0356,0.0254,0.809,0.0769,0.56,83.076,audio_features,327920,4,Anenome,The Brian Jonestown Massacre
0.567,0.509,0,-10.846,1,0.031,0.449,0.0684,0.123,0.458,86.86,audio_features,184907,4,Independence Day,Elliott Smith
0.497,0.676,9,-9.814,1,0.0275,0.00018,0.862,0.0504,0.737,111.22,audio_features,363357,4,Golden Flower,Wooden Shjips
0.287,0.692,4,-10.145,1,0.0559,7.86e-05,0.872,0.109,0.739,145.552,audio_features,281707,4,For So Long,Wooden Shjips
0.522,0.816,6,-8.326,0,0.0282,6.09e-05,0.532,0.0864,0.727,130.431,audio_features,211086,4,Sacred Sands,Allah-Las
0.509,0.864,9,-6.85,1,0.0348,9.93e-05,0.706,0.0644,0.182,115.201,audio_features,259773,4,Falling Home Again,The Dolly Rocker Movement
0.362,0.582,9,-5.893,1,0.0347,3.91e-06,0.353,0.212,0.211,132.554,audio_features,214600,4,Calling Out Your Name,The Spyrals
0.389,0.652,7,-3.374,1,0.0305,0.00151,0.204,0.0932,0.397,96.231,audio_features,197281,4,Into Cold Water,The Blue Angel Lounge
0.492,0.638,2,-9.095,1,0.0295,0.434,0.954,0.154,0.357,108.156,audio_features,325333,4,These Shadows,Wooden Shjips
0.352,0.576,2,-7.774,1,0.0363,2.12e-06,0.0104,0.227,0.513,114.307,audio_features,158440,4,Something's Wrong,Magic Shoppe
0.388,0.879,2,-8.5,1,0.0783,0.0237,0.945,0.18,0.0815,115.276,audio_features,179227,4,Eyes Filled with Gold,The Spyrals
0.289,0.652,7,-6.366,0,0.0359,1.11e-06,0.946,0.0781,0.457,126.133,audio_features,198000,4,City Alight (Yeah),Magic Shoppe
0.316,0.837,7,-4.289,1,0.035,0.568,0.0139,0.167,0.914,208.011,audio_features,157545,4,Ashes Round the Skull,The Blue Angel Lounge
0.502,0.417,4,-7.202,0,0.0655,0.808,0.265,0.168,0.415,79.921,audio_features,74040,4,Season Pt. 1,Wolf People
0.496,0.848,0,-8.351,1,0.0353,0.23,0.594,0.318,0.768,116.604,audio_features,280013,4,SWEET AGNES,Masayoshi Takanaka
0.718,0.817,11,-9.134,0,0.0526,0.0792,0.849,0.228,0.961,127.258,audio_features,317000,4,SPEED OF LOVE,Masayoshi Takanaka
0.358,0.889,1,-8.045,1,0.335,0.266,1.46e-05,0.172,0.666,85.61,audio_features,130480,4,All Caps,SERAPHINE NOIR
0.57,0.717,11,-12.323,0,0.0465,0.426,0.69,0.429,0.931,134.943,audio_features,473013,4,BELEZA PULA,Masayoshi Takanaka
0.796,0.582,2,-13.002,1,0.0761,0.366,0.775,0.0613,0.96,109.264,audio_features,70098,4,20190724,Mac DeMarco
0.266,0.961,8,-11.914,0,0.335,0.843,0.991,0.909,0.0321,69.859,audio_features,32947,4,Charlie's Intro To Little Red Rooster - Live,The Rolling Stones
0.72,0.436,7,-11.626,1,0.0432,0.0571,0.0296,0.112,0.663,109.347,audio_features,184720,3,Little Red Rooster - Mono Version,The Rolling Stones
0.819,0.605,2,-13.83,0,0.132,0.669,0.0163,0.199,0.797,108.892,audio_features,185533,4,Family,The Rolling Stones
0.426,0.824,4,-9.782,1,0.0502,5.81e-05,0.716,0.946,0.612,118.944,audio_features,143587,4,I'm Alright - Live,The Rolling Stones
0.313,0.912,4,-6.978,1,0.0605,0.00938,0.0,0.902,0.493,105.424,audio_features,210827,4,19th Nervous Breakdown - Live,The Rolling Stones
0.401,0.858,4,-7.649,1,0.067,0.0289,0.031,0.0571,0.8,111.303,audio_features,94013,4,She Said Yeah - Remastered 2002,The Rolling Stones
0.657,0.825,0,-8.94,1,0.098,0.219,0.845,0.354,0.582,126.817,audio_features,137667,4,I Just Want To Make Love To You - Mono Version,The Rolling Stones
0.552,0.786,6,-7.894,0,0.0301,0.55,2.02e-06,0.309,0.965,134.165,audio_features,126133,4,Poison Ivy - Version 2,The Rolling Stones
0.389,0.777,4,-6.534,1,0.0404,0.155,2.62e-06,0.141,0.365,96.902,audio_features,289533,4,Salt Of The Earth - 50th Anniversary Edition,The Rolling Stones
0.294,0.66,2,-8.424,1,0.0309,0.00493,0.131,0.0995,0.266,103.631,audio_features,192307,4,Child Of The Moon (rmk) - (Original Single Mono Version),The Rolling Stones
0.431,0.831,10,-10.805,1,0.062,0.175,0.0,0.159,0.791,78.891,audio_features,166880,4,Miss Amanda Jones,The Rolling Stones
0.508,0.645,5,-9.012,1,0.0395,0.291,3.25e-06,0.107,0.412,99.302,audio_features,179133,4,Time Is On My Side - Mono Version,The Rolling Stones
0.331,0.282,7,-10.863,1,0.0292,0.71,0.00262,0.158,0.392,112.168,audio_features,165213,4,As Tears Go By - Mono Version,The Rolling Stones
0.0,0.951,11,-11.367,0,0.0,0.59,0.35,0.919,0.0,0.0,audio_features,12720,0,We Want The Stones - Live,The Rolling Stones
0.459,0.388,5,-10.474,1,0.0398,0.725,0.0224,0.141,0.592,94.636,audio_features,170973,4,You Got The Silver - Remastered 2019,The Rolling Stones
0.188,0.871,4,-5.752,1,0.0573,0.00646,0.779,0.301,0.535,169.661,audio_features,133720,4,I'm Moving On - Live,The Rolling Stones
0.407,0.399,4,-12.781,1,0.0325,0.466,0.0098,0.0806,0.29,98.634,audio_features,263560,4,The Lantern - Remastered 2017 / Stereo,The Rolling Stones
0.57,0.672,7,-7.705,1,0.0345,0.0904,1.44e-06,0.269,0.614,136.883,audio_features,187347,4,The Under Assistant West Coast Promotion Man - Edit / Mono Version,The Rolling Stones
0.627,0.597,1,-9.095,0,0.0558,0.435,0.00734,0.128,0.0938,108.286,audio_features,171947,4,Prodigal Son - 50th Anniversary Edition,The Rolling Stones
0.222,0.866,4,-7.018,1,0.156,0.205,0.0,0.0864,0.422,216.764,audio_features,171760,3,Time Is On My Side - (Original Single Mono Version),The Rolling Stones
0.304,0.829,0,-4.843,1,0.0624,0.184,4.51e-05,0.326,0.476,152.021,audio_features,325600,4,Loving Cup - Alternate Take,The Rolling Stones
0.587,0.833,9,-7.331,1,0.0683,0.0163,0.581,0.851,0.748,112.5,audio_features,411867,4,Sympathy For The Devil - Live,The Rolling Stones
0.565,0.95,0,-4.285,1,0.103,0.646,0.448,0.359,0.751,142.27,audio_features,263667,4,Star Star - Remastered,The Rolling Stones
0.292,0.512,7,-5.844,1,0.0275,0.724,8.2e-05,0.159,0.25,141.411,audio_features,291693,4,Following The River,The Rolling Stones
0.397,0.927,7,-4.652,1,0.137,0.237,0.000533,0.673,0.427,137.841,audio_features,284013,4,Brown Sugar - Live At University Of Leeds / 1971,The Rolling Stones
0.452,0.958,9,-4.41,1,0.107,0.298,0.00203,0.479,0.621,136.777,audio_features,331040,4,(I Can't Get No) Satisfaction - Live At University Of Leeds / 1971,The Rolling Stones
0.568,0.636,4,-8.862,1,0.0297,0.431,3.02e-06,0.492,0.71,124.37,audio_features,104507,4,Outdoor Miner - 2006 Remastered Version,Wire
0.31,0.839,0,-6.817,1,0.0349,2.55e-06,0.689,0.535,0.652,126.045,audio_features,223440,4,When Jokers Attack,The Brian Jonestown Massacre
0.469,0.84,5,-5.036,1,0.0282,7.88e-05,0.826,0.12,0.618,140.053,audio_features,266692,4,Tombes Oubliées,The Brian Jonestown Massacre
0.534,0.603,0,-8.03,1,0.0374,0.604,0.935,0.324,0.783,116.174,audio_features,128853,4,Stoned - (Original Single Mono Version),The Rolling Stones
0.424,0.555,9,-5.45,1,0.0408,0.00164,0.0243,0.462,0.31,122.232,audio_features,187627,4,2000 Man - Remastered 2017 / Stereo,The Rolling Stones
0.419,0.809,0,-6.135,1,0.1,0.38,0.25,0.715,0.534,92.675,audio_features,263987,4,You Can't Always Get What You Want - Remastered 2018,The Rolling Stones
0.305,0.907,0,-5.866,1,0.0619,0.0359,0.0593,0.102,0.544,112.737,audio_features,396760,4,22 Acacia Avenue - 2015 Remaster,Iron Maiden
0.673,0.941,2,-5.912,1,0.033,0.142,0.436,0.626,0.886,120.342,audio_features,203333,4,Servo,The Brian Jonestown Massacre
0.336,0.717,0,-8.051,1,0.0274,0.00641,0.734,0.0798,0.325,113.124,audio_features,187320,4,Place in the Sun,Allah-Las
0.465,0.871,9,-4.178,1,0.03,0.109,0.146,0.171,0.634,131.901,audio_features,207582,4,Busman's Holiday,Allah-Las
0.645,0.833,5,-8.588,1,0.0296,0.00146,0.882,0.156,0.693,129.941,audio_features,234508,4,Ela Navega,Allah-Las
0.53,0.861,6,-4.288,0,0.0296,0.118,0.0756,0.776,0.787,118.649,audio_features,160520,4,Had It All,Allah-Las
0.564,0.846,4,-5.897,0,0.0437,0.00692,0.00175,0.0452,0.696,122.032,audio_features,212986,4,Catamaran,Allah-Las
0.575,0.691,5,-7.595,0,0.03,0.0377,0.563,0.0657,0.734,131.583,audio_features,215973,4,Ferus Gallery,Allah-Las
0.564,0.589,7,-9.705,1,0.026,0.15,0.281,0.0981,0.665,122.061,audio_features,248139,4,Holding Pattern,Allah-Las
0.491,0.487,11,-9.694,1,0.0301,0.557,0.895,0.102,0.36,124.039,audio_features,158760,4,Yemeni Jade,Allah-Las
0.617,0.884,4,-5.429,0,0.0265,0.0341,0.000458,0.0615,0.97,105.071,audio_features,192470,4,Long Journey,Allah-Las
0.462,0.736,9,-4.813,1,0.0257,0.726,0.586,0.326,0.36,95.572,audio_features,151307,4,De Vida Voz,Allah-Las
0.64,0.506,0,-9.405,1,0.0262,0.0725,0.904,0.323,0.739,93.723,audio_features,242489,4,Roco Ono,Allah-Las
0.414,0.703,4,-5.858,0,0.0508,0.0271,0.0589,0.219,0.964,115.931,audio_features,103360,4,501-415,Allah-Las
0.254,0.71,2,-6.797,1,0.0307,0.011,0.485,0.141,0.815,172.522,audio_features,205533,5,Terra Ignota,Allah-Las
0.463,0.577,5,-6.542,1,0.043,0.77,0.0,0.598,0.43,97.83,audio_features,229413,4,Sugar Man,Rodríguez
0.792,0.395,2,-12.094,1,0.0379,0.451,0.00148,0.1,0.54,132.914,audio_features,282773,4,Wild West End,Dire Straits
0.617,0.72,6,-8.719,1,0.0574,0.199,0.986,0.693,0.869,115.715,audio_features,55933,4,Entry Of The Gladiators - Remastered 2018,Circus Band
0.413,0.641,2,-8.194,1,0.0499,0.11,0.0822,0.774,0.374,80.606,audio_features,253613,4,No Expectations - Remastered 2018,The Rolling Stones
0.374,0.672,2,-7.5,1,0.0324,0.733,0.711,0.109,0.186,133.9,audio_features,310213,3,Gomper - Mono,The Rolling Stones
0.441,0.54,1,-7.423,0,0.051,0.0878,0.00116,0.391,0.566,121.754,audio_features,188173,4,2000 Man - Mono,The Rolling Stones
0.465,0.76,5,-6.904,1,0.0366,0.16,0.0,0.334,0.551,115.344,audio_features,213000,4,Dandelion,The Rolling Stones
0.504,0.739,9,-7.265,1,0.0316,0.0179,0.08,0.0949,0.417,128.918,audio_features,248360,4,Jet - 2010 Remaster,Paul McCartney
0.529,0.198,7,-19.192,0,0.0378,0.926,0.884,0.0997,0.388,115.107,audio_features,521880,4,The Astounding Eyes Of Rita,Anouar Brahem
0.499,0.681,11,-8.921,0,0.0311,0.135,0.477,0.446,0.625,128.306,audio_features,339000,4,THE MOON ROSE,Masayoshi Takanaka
0.518,0.708,2,-7.021,0,0.0283,0.434,0.627,0.11,0.637,114.721,audio_features,184627,4,Blackberry Jam,Allah-Las
0.352,0.848,8,-6.744,1,0.036,0.0233,0.0266,0.239,0.81,139.024,audio_features,182613,4,I Cannot Lie,Allah-Las
0.381,0.214,4,-11.629,1,0.0337,0.944,0.0,0.106,0.393,127.581,audio_features,215160,3,She's Leaving Home - Remastered 2009,The Beatles
0.539,0.296,0,-11.74,1,0.0253,0.918,0.0056,0.127,0.545,85.622,audio_features,233533,4,I Hope That I Don't Fall In Love With You,Tom Waits
0.637,0.107,5,-18.759,1,0.0349,0.911,0.00146,0.103,0.296,82.879,audio_features,339533,4,Pale Blue Eyes,The Velvet Underground
0.561,0.214,7,-21.989,1,0.134,0.815,0.638,0.156,0.855,171.645,audio_features,142440,4,I Am a Child,Buffalo Springfield
0.388,0.0939,0,-22.665,1,0.044,0.87,0.896,0.083,0.0587,91.626,audio_features,390867,3,Song-Song,Brad Mehldau
0.567,0.509,0,-10.846,1,0.031,0.449,0.0684,0.123,0.458,86.86,audio_features,184907,4,Independence Day,Chris Thile
0.359,0.0925,11,-23.845,1,0.0387,0.967,0.904,0.0987,0.148,123.156,audio_features,195480,4,John Boy,Brad Mehldau
0.336,0.451,9,-13.323,1,0.0362,0.0614,0.00134,0.135,0.332,112.648,audio_features,348360,4,No Come Down,The Brian Jonestown Massacre
0.223,0.0231,10,-25.795,1,0.0405,0.885,0.84,0.109,0.0702,68.225,audio_features,30320,4,Baby (Prepraise),The Brian Jonestown Massacre
0.516,0.656,4,-8.328,1,0.0391,0.642,0.0,0.107,0.508,114.523,audio_features,183720,4,Here It Comes,The Brian Jonestown Massacre
0.508,0.902,6,-6.886,0,0.03,0.00131,0.796,0.111,0.557,103.71,audio_features,426332,4,Bout des doigts,The Brian Jonestown Massacre
0.311,0.473,9,-10.596,1,0.0323,6.58e-05,0.961,0.061,0.34,143.15,audio_features,83760,3,To Crazy To Care - Bonus Track,The Brian Jonestown Massacre
0.314,0.509,5,-12.064,1,0.0311,0.0424,0.78,0.117,0.142,146.301,audio_features,502467,4,Bad Baby,The Brian Jonestown Massacre
0.657,0.845,8,-6.262,1,0.034,0.452,0.000192,0.103,0.691,132.993,audio_features,416013,4,Inshallah,Dissidenten
0.415,0.309,4,-12.209,1,0.031,0.336,5.4e-05,0.099,0.557,87.134,audio_features,186896,4,Apple Scruffs (2014 Remaster),George Harrison
0.572,0.264,9,-17.62,1,0.0288,0.858,0.49,0.143,0.401,101.645,audio_features,434409,4,Row Jimmy - 2013 Remaster,Grateful Dead
0.25,0.869,6,-7.313,1,0.0458,2.88e-06,0.086,0.265,0.722,122.132,audio_features,265183,4,The Light Is about To Change,The Brian Jonestown Massacre
0.428,0.745,2,-5.575,1,0.0364,0.00222,1.37e-06,0.412,0.343,112.801,audio_features,239467,4,If Love Is The Drug,The Brian Jonestown Massacre
0.507,0.897,6,-6.553,0,0.0298,0.00102,0.788,0.0907,0.589,103.666,audio_features,427617,4,Fingertips,The Brian Jonestown Massacre
0.42,0.728,9,-6.239,1,0.0326,0.00171,0.419,0.169,0.684,203.295,audio_features,329573,4,What You Isn't,The Brian Jonestown Massacre
0.643,0.777,9,-5.779,0,0.0305,0.00899,0.299,0.28,0.634,120.431,audio_features,318467,4,Food for Clouds,The Brian Jonestown Massacre
0.467,0.434,5,-9.677,1,0.0315,0.095,0.256,0.155,0.375,88.459,audio_features,74333,4,Cause I Love Her,The Brian Jonestown Massacre
0.382,0.799,0,-5.726,1,0.0328,0.0119,0.543,0.246,0.612,138.146,audio_features,230507,4,Illuminomi,The Brian Jonestown Massacre
0.585,0.682,8,-10.016,1,0.0314,0.0292,0.8,0.063,0.63,111.961,audio_features,269160,4,Rat Salad,Jazz Sabbath
0.383,0.687,5,-9.0,1,0.0334,0.0448,0.226,0.241,0.504,105.334,audio_features,196534,4,Herd,35007
0.248,0.826,2,-6.529,1,0.0637,0.401,0.00123,0.201,0.388,183.628,audio_features,254027,4,Stray Cat Blues - Live At University Of Leeds / 1971,The Rolling Stones
0.51,0.975,7,-2.683,1,0.0395,0.148,0.111,0.0805,0.942,135.335,audio_features,352600,4,Bitch - Extended Version,The Rolling Stones
0.56,0.7,0,-7.765,1,0.0291,0.433,0.00334,0.17,0.85,116.235,audio_features,327827,4,Let It Bleed - Remastered 2019,The Rolling Stones
0.463,0.768,0,-4.493,1,0.0424,0.484,0.106,0.658,0.896,118.77,audio_features,163467,4,Short And Curlies - Remastered,The Rolling Stones
0.382,0.53,7,-6.432,1,0.0311,0.531,0.336,0.684,0.251,120.347,audio_features,402000,3,Love In Vain - Live At The Roundhouse / 1971,The Rolling Stones
0.441,0.834,2,-5.265,1,0.0613,0.165,0.00232,0.544,0.596,142.492,audio_features,242173,4,Dead Flowers - Live At University Of Leeds / 1971,The Rolling Stones
0.436,0.477,7,-6.915,1,0.0329,0.771,0.0117,0.813,0.24,124.826,audio_features,388453,3,Love In Vain - Live At University Of Leeds / 1971,The Rolling Stones
0.571,0.953,3,-5.002,1,0.0568,0.124,5.57e-06,0.35,0.682,135.599,audio_features,169027,4,Shout It Out,Nicky Hopkins
0.426,0.232,0,-9.343,1,0.0349,0.722,4.59e-05,0.111,0.357,170.088,audio_features,245867,4,The Dreamer,Nicky Hopkins
0.423,0.103,6,-19.663,1,0.0581,0.974,0.896,0.107,0.138,136.213,audio_features,97467,3,Sundown In Mexico,Nicky Hopkins
0.462,0.261,4,-14.986,1,0.0545,0.673,0.629,0.126,0.405,168.166,audio_features,314373,3,It Hurts Me Too,The Rolling Stones
0.846,0.551,5,-9.942,1,0.281,0.254,0.0,0.0731,0.64,122.012,audio_features,83606,4,Edward,Nicky Hopkins
0.427,0.831,5,-13.024,1,0.0347,0.0116,0.879,0.352,0.96,178.02,audio_features,162933,4,Pig's Boogie,Nicky Hopkins
0.318,0.348,1,-13.772,0,0.0307,0.902,0.307,0.089,0.282,151.426,audio_features,223213,4,Lawyer's Lament,Nicky Hopkins
0.421,0.252,0,-21.548,1,0.0495,0.663,0.193,0.143,0.495,82.951,audio_features,125982,4,Interlude A La El Hopo / Loveliest Night Of The Year,The Rolling Stones
0.62,0.591,2,-12.908,1,0.0583,0.432,0.91,0.102,0.812,132.329,audio_features,315852,4,The Boudoir Stomp,The Rolling Stones
0.422,0.922,5,-4.069,1,0.0495,0.0381,0.0018,0.151,0.466,141.46,audio_features,218160,4,Sad,Pearl Jam
0.588,0.444,0,-15.917,1,0.0765,0.0377,0.891,0.273,0.915,173.171,audio_features,191227,4,AI AI AI AI,John Lurie
0.341,0.248,2,-15.574,1,0.0382,0.861,0.932,0.0968,0.047,111.391,audio_features,297387,4,The Shortest Day,Bill Frisell
0.457,0.648,10,-13.325,0,0.0338,0.226,0.845,0.104,0.963,164.703,audio_features,200107,4,Le Lis,Billy Cobham
0.732,0.705,9,-9.271,1,0.0349,0.626,0.00068,0.0813,0.848,117.925,audio_features,291200,4,Grace,Jeff Buckley
0.706,0.941,2,-6.093,1,0.0412,0.107,0.925,0.107,0.889,116.004,audio_features,244347,4,Imarhan,Imarhan
0.738,0.841,7,-5.767,1,0.0327,0.522,0.0,0.107,0.789,134.598,audio_features,175667,4,Mamma Maria,Ricchi E Poveri
0.748,0.905,2,-2.915,1,0.0545,0.0211,6.95e-06,0.271,0.868,124.984,audio_features,237215,4,Bacco Perbacco,Zucchero
0.647,0.479,2,-15.717,0,0.0906,0.754,0.000276,0.141,0.837,76.449,audio_features,193333,4,Il Dono Del Cervo,Angelo Branduardi
0.511,0.952,2,-6.848,1,0.0703,0.0156,0.508,0.13,0.859,153.262,audio_features,250227,4,Dance Little Sister - 2005 Digital Remaster,The Rolling Stones
0.376,0.316,7,-9.754,1,0.0269,0.667,0.000587,0.0945,0.16,71.034,audio_features,340467,4,Wild Horses - 2005 Digital Remaster,The Rolling Stones
0.654,0.873,0,-6.01,1,0.0329,0.219,2.85e-05,0.0838,0.967,128.899,audio_features,229627,4,Brown Sugar - 2005 Digital Remaster,The Rolling Stones
0.617,0.633,2,-8.864,1,0.0338,0.155,1.16e-06,0.286,0.625,92.361,audio_features,216573,4,I Am The Walrus,Brad Mehldau
0.491,0.801,4,-9.835,1,0.0361,0.27,0.0,0.0665,0.971,160.109,audio_features,173947,4,I Saw Her Standing There,Brad Mehldau
